tx_name,Task Name,tx_difficulty,total_correctness,total_compute,total_robustness,total_memtotal,made_submission,compile_success,score_percentage,Time spent,Remarks on Score,id_task_session,js_comments,id_infra_instan,nu_pgmr_comment_flux_all,nu_pgmr_cyclo_flux_all,nu_pgmr_filesize_flux_all,nu_pgmr_nom_flux_all,nu_pgmr_dac_flux_all,nu_pgmr_fanout_flux_all,nu_loc_flux_source_all,nu_loc_added_source_all,nu_ce_models_units_all,nu_aberrant_ce_units_all,nu_ce_hours_all,nu_aberrant_ce_all,loc_submit,cyclo_submit,nom_submit,dac_submit,fanout_submit,ce_units_submit,aberrant_ce_units_submit,id_test_session,tx_file_type,correctness_norm,compute_norm,robustness_norm,memtotal_norm,task_score,avg_bce
55,10,easy,6,0,0,0,True,True,64.8,0.9333333333333332,FAILED,3539,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""If the no. is divisible 4 it returned Goose and if the no. is divisible by 11 it returned Elephant and if the no. is divisible by 11 \u0026 4 it returned ElephantGoose. verified for the no. s below 100""}]",822176,0,5,420,0,0,2,70,43,258.0062810585112,4.239955440293077,14.537985807161741,0.2389105093143063,32,8,3,0,1,7.496023668128407,0,4476,cs,11.111111111111107,0,0,0,1.8518518518518512,2.1828552469135807
55,7,easy,1,1,0,0,True,True,68.10000000000001,0.95,FAILED,3538,"[{""question"":""If you had more time, describe the additional steps you would take to further optimise the code or explain why this is not possible."",""answer"":""Need proper IDE to debug the code and intellisence will be helpful with IDE. Code is rendering in small panel and really difficult to navigate up and down.""},{""question"":""Outline why your solution runs faster than the original version."",""answer"":""Changed  the code from while to for loop""},{""question"":""Describe in words the steps you took to optimise the code."",""answer"":""replaced the while loop with for loop as we know the no. of iterations""}]",822175,6,5,120,2,0,0,26,13,115.58698922289568,4.6085431938707835,6.513027519798751,0.2596794747372493,50,12,6,0,1,10.012422120113335,0,4476,cs,100,0,0,0,50,2.1828552469135807
56,10,easy,0,0,0,0,True,True,71.6,1,0,3782,0,834983,1,18,2034,3,0,3,71,36,103.30777841694159,13.148353720181268,5.821125789004746,0.7408756832869042,33,8,3,0,1,25.331955565114,1.5421898330684058,4661,cs,0,0,0,0,0,2.5737579419889505
57,10,easy,6,0,0,0,True,True,63.3,0.9333333333333332,PASSED,3764,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""It was logical questions instead of first one where api knowledge is required.""}]",834360,1,5,470,0,0,0,17,17,22.8879626114155,1.2897370011931824,1.289677422714164,0.07267334012719491,33,9,3,0,0,19.224232331108478,1.160347426692126,4622,java,16.666666666666668,0,0,0,2.7777777777777786,1.5600116305587233
58,9,easy,0,0,0,0,True,False,73,1,0,3760,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""NA""}]",834356,0,6,112,4,3,4,12,7,86.71343883766346,0.8727538267250342,4.886077726248256,0.04917741806137352,18,3,2,0,2,11.251399319003923,0.08212700232849579,4627,java,0,0,0,0,0,2.16998578313253
58,4,intermediate,0,0,0,0,True,False,71,0.8499999999999999,0,3759,"[{""question"":""Describe any other corner cases you considered."",""answer"":""""},{""question"":""How did you ensure that null values were handled correctly?"",""answer"":""Checked array is not null""},{""question"":""Describe in words how you made a complete copy of the input array."",""answer"":""took input array and coppied in the new array of same size by checking input array index""}]",834355,0,29,859,12,0,6,74,45,396.13627927362137,7.674158251124602,22.32125350652112,0.43241894452740576,27,0,0,0,0,12.061004128121338,0,4627,java,0,0,0,0,0,2.16998578313253
58,11,intermediate,0,0,0,0,True,False,71.1,1,0,3758,"[{""question"":""Describe how the performance of your implementation changes as the distance between the start of the first building and end of the last building increases."",""answer"":""NA""},{""question"":""Describe how the performance of your implementation changes as the number of buildings increases."",""answer"":""NA""},{""question"":""Describe in words the algorithm you developed."",""answer"":""NA""}]",834354,0,26,566,20,19,23,71,40,481.92832082146106,7.5557750654896925,27.155412881529013,0.42574835858079213,20,3,2,2,2,20.65643225013165,0.5448758832004083,4627,java,0,0,0,0,0,2.16998578313253
59,10,easy,0,0,0,0,True,False,71.6,1,0,3846,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""Tried to complete. But time limit is over.""}]",837393,1,5,259,3,0,1,34,18,214.3856257939103,3.001830479568011,12.080074842614145,0.16914537401346585,18,0,0,0,0,11.96687866427866,0,0,java,0,0,0,0,0,1.7145952839268528
59,13,easy,0,0,0,0,True,False,69.19999999999999,0.95,0,3845,0,837392,2,4,351,4,2,2,72,43,461.17542443652314,1.2511895771225003,25.98604091173073,0.07050129260283586,52,0,0,0,0,11.76046814675107,0,0,java,0,0,0,0,0,1.7145952839268528
59,4,intermediate,0,0,0,0,True,False,70.3,1,0,3725,"[{""question"":""Describe any other corner cases you considered."",""answer"":""""},{""question"":""How did you ensure that null values were handled correctly?"",""answer"":""""},{""question"":""Describe in words how you made a complete copy of the input array."",""answer"":""i have used for loop for copy one array content to another array.""}]",834263,11,6,260,4,0,2,57,29,293.55012677440436,7.365837602787211,16.54078946926489,0.4150458744176616,12,4,2,0,1,20.246017526242756,1.5596770457801514,4510,java,0,0,0,0,0,1.7179962245885771
60,13,easy,5,0,0,0,True,True,55.40000000000001,1,FAILED,3667,"[{""question"":""briefly describe what a Hamiltonian Cycle is in your own words"",""answer"":""Not aware""},{""question"":""briefly describe what an edge weight is in your own words"",""answer"":""not aware""},{""question"":""describe how you used the library to find a (near) optimal shortest path through the tourist locations"",""answer"":""not aware""}]",834089,1,26,203,24,12,12,36,20,303.0986438272331,2.040512282655925,17.078823678447517,0.11497758303745932,42,5,4,2,2,22.15309613288255,0.2958485294836815,4610,java,4,0,0,0,0.8,2.3936927330173776
60,10,easy,6,0,0,0,True,True,61.8,0.8666666666666668,PASSED,3666,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""NA""}]",834088,0,46,451,18,0,0,49,31,301.3939590035444,5.8831895728506955,16.982769103067433,0.3315024973812508,29,12,3,0,0,10.661125539277652,0.08711066721056891,4610,java,16.666666666666668,0,0,0,2.7777777777777786,2.3936927330173776
60,15,intermediate,0,0,0,0,True,False,55.7,1,0,3665,"[{""question"":""If you had more time, describe what changes you would make (if any) to make your implementation more efficient."",""answer"":""getting the words through a class""},{""question"":""Describe how you would extend your pattern language to allow the specification of a literal full stop character (.)."",""answer"":""N""},{""question"":""Describe why a builder interface is appropriate."",""answer"":""Builder interface is apt because it helps you to get the input in form of collection""}]",834087,0,31,728,23,0,0,98,58,528.546859320735,1.1658683236118152,29.782246803062,0.06569366091457365,27,5,2,0,0,10.033953744288318,0.09125898084873704,4610,java,0,0,0,0,0,2.3936927330173776
61,1,easy,2,0,0,0,True,True,68.10000000000001,0.5,ACCEPTABLE,3617,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""Logic \n\nMean is the sum of the items in the array divided by number of items""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""""}]",833010,0,3,334,0,0,0,65,35,313.34121336337336,0.9689393841340824,17.65596594775338,0.05459722514021578,13,3,2,0,0,6.9471959889443315,0,4649,js,37.5,0,0,0,18.75,1.9753476856835304
62,9,easy,0,0,0,0,True,False,77.7,1,0,3813,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""Looped entryset of input map and each entry is added to ImmutableMap object imMap""}]",836997,0,29,380,20,0,20,41,24,236.47362739413623,4.23418573920077,13.324676533918815,0.23858540159891506,23,5,3,0,3,16.936878381516827,0.15175045251237826,4749,java,0,0,0,0,0,2.66123514986376
62,11,intermediate,0,0,0,0,True,True,79.1,0.9,FAILED,3814,"[{""question"":""Describe how the performance of your implementation changes as the distance between the start of the first building and end of the last building increases."",""answer"":""by adding co ordinates with start and end with height""},{""question"":""Describe how the performance of your implementation changes as the number of buildings increases."",""answer"":""it works only for first building""},{""question"":""Describe in words the algorithm you developed."",""answer"":""taking the first building and generate the co ordinates""}]",836998,0,18,475,14,14,18,106,55,648.4778575783713,8.747067584044274,36.54004798276602,0.4928746070421499,15,3,2,2,2,20.365378542108335,0.6300221306703546,4749,java,0,0,0,0,0,2.66123514986376
62,4,intermediate,0,0,0,0,True,True,75.59999999999998,1,FAILED,3812,"[{""question"":""Describe any other corner cases you considered."",""answer"":""no""},{""question"":""How did you ensure that null values were handled correctly?"",""answer"":""missed to do null values check""},{""question"":""Describe in words how you made a complete copy of the input array."",""answer"":""used input array length to copy to output array""}]",836996,6,51,631,26,0,13,66,36,474.5459801331176,9.336721139683608,26.739437100976485,0.5261000579414752,17,3,2,0,1,12.705767266896455,0.12453425961074432,4749,java,0,0,0,0,0,2.66123514986376
63,1,easy,2,0,0,0,True,True,69.1,1,ACCEPTABLE,3719,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""I should have to write Junit test cases to ensure correctness and to handle the corner cases. Because of the time contraint I unable to write that.""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""In given problem only 2 numbers are I metioned for the Mean however I\u0027ve consider more than 2 numbers.""}]",834257,0,29,648,14,0,0,67,38,346.42096235957564,6.141145311150996,19.51992414070218,0.34603763523487224,17,5,2,0,0,11.738045705652572,0.3413618360108265,4620,java,37.5,0,0,0,18.75,2.259608815426997
63,8,easy,0,0,0,0,True,True,68.89999999999999,0.75,FAILED,3720,"[{""question"":""If you had more time, describe the additional steps you would take to further optimise the code or explain why this is not possible."",""answer"":""Functional understanding of given problen is not cleared, So unable to provide the optimized solution.""},{""question"":""Outline why your solution runs faster than the original version."",""answer"":""""},{""question"":""Describe in words the steps you took to optimise the code."",""answer"":""""}]",834258,0,33,1783,18,3,6,66,59,109.45128243327231,1.032943348390953,6.167296331168418,0.05820368278206463,51,11,6,1,2,12.998897135542114,0.1722439511729147,4620,java,0,0,0,0,0,2.259608815426997
63,15,intermediate,0,0,0,0,True,False,68.40000000000002,1,0,3721,"[{""question"":""If you had more time, describe what changes you would make (if any) to make your implementation more efficient."",""answer"":""As per the index of patter I would have compared the same in dex in the matched word. and also I would have compared the other character of pattern and the matched string.""},{""question"":""Describe how you would extend your pattern language to allow the specification of a literal full stop character (.)."",""answer"":""""},{""question"":""Describe why a builder interface is appropriate."",""answer"":""""}]",834259,0,31,557,12,0,2,83,48,508.45247798254456,3.4623872839662124,28.649980450863925,0.1950965572880094,22,7,2,0,0,15.547499073812787,0.6997546626682895,4620,java,0,0,0,0,0,2.259608815426997
64,14,difficult,14,0,0,0,True,True,73.4,1,FAILED,3230,"[{""question"":""Justify why the designers of the vending machine did not want to return change unless it was possible from the input coins alone."",""answer"":""So they don\u0027t run out of change.""},{""question"":""Describe what your solution does if the button to request coffee is pressed and insufficient funds are available."",""answer"":""Returns false""},{""question"":""Describe the data structures you used to track the input of coins."",""answer"":""this.fiveCents\nthis.tenCents\nthis.totalCoinValue""}]",732182,0,50,2651,14,0,0,302,191,978.9562452370454,3.6289852077630966,55.161649323804426,0.2044839188736464,102,20,8,0,0,7.209625844669486,0,2787,js,4.081632653061225,0,0,0,0.2915451895043732,1.1055044183949505
64,0,intermediate,4,0,2,0,True,True,73.7,1,FAILED,3229,"[{""question"":""How did you ensure your solution is robust to difficult input?"",""answer"":""not sure""},{""question"":""Is your solution exact or approximate?"",""answer"":""approx""},{""question"":""How did you estimate the area under the curve?"",""answer"":""not sure""}]",732181,0,17,532,2,0,0,151,78,553.4808740270224,5.477683971532559,31.187213962886144,0.3086533068402239,12,2,1,0,0,8.160529003993469,0,2787,js,18.75,0,0,0,3.125,1.1055044183949505
64,2,intermediate,1,0,2,0,True,True,79.1,0.8666666666666668,PASSED,3231,"[{""question"":""the classes you used in the standard library and why"",""answer"":""Date()""},{""question"":""the URL to the source of information on daylight saving time you used"",""answer"":""en.wikipedia.org/wiki/Time_in_Portugal""},{""question"":""describe how you found a source of information for determining the daylight saving time rules"",""answer"":""From the Wikipedia""}]",732180,0,14,230,6,0,0,61,34,234.97911857204136,2.608326554349995,13.24046483195887,0.14697244684126035,13,3,1,0,0,5.141458369493925,0,2787,js,100,0,50,0,50,1.1055044183949505
64,6,easy,7,0,0,0,True,True,64.7,0.9,FAILED,3292,"[{""question"":""how you ensured your solution produced accurate results?"",""answer"":""By testing more keys and less values.""}]",739137,0,4,284,0,0,0,56,32,215.68457027823158,0.7645895067150426,12.153267000572002,0.04308263873005196,15,5,1,0,0,6.5981790738275885,0,2868,js,10.20408163265306,0,0,0,1.4577259475218658,1.1055044183949505
64,11,intermediate,4,0,0,0,True,True,60.7,0.9666666666666665,FAILED,3290,"[{""question"":""Describe how the performance of your implementation changes as the distance between the start of the first building and end of the last building increases."",""answer"":""Not sure""},{""question"":""Describe how the performance of your implementation changes as the number of buildings increases."",""answer"":""Not sure""},{""question"":""Describe in words the algorithm you developed."",""answer"":""I have assuming that the buildings are given in order from the left hand side. That may be wrong.""}]",739135,9,41,1287,6,0,0,191,109,789.1710485467318,15.192505686389573,44.467744956152714,0.8560583530672519,34,6,1,0,0,9.991982630354245,0,2868,js,6.25,0,0,0,1.5625,1.1055044183949505
